FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.c6740abe-2f34-382d-b7bb-edba89fabab8,-60.581,-21.123,2019-07-08T17:40:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.123 -60.581)
focos_ams_ontem_hoje_ref.c67f8212-4add-31fe-bf74-331241219751,-67.133,-16.956,2019-07-08T17:45:00,AQUA_M-T,Inquisivi,La Paz,Bolivia,POINT (-16.956 -67.133)
focos_ams_ontem_hoje_ref.c6e42836-5ef5-3498-ad87-ebb61a0fb2a0,-56.158,-26.04,2019-07-08T17:40:00,AQUA_M-T,General Higinio Morínigo,Caazapá,Paraguay,POINT (-26.04 -56.158)
focos_ams_ontem_hoje_ref.c70ec9c8-211e-3755-b135-004175a5a4d7,-56.477,-11.437,2019-07-08T17:45:00,AQUA_M-T,TABAPORÃ,MATO GROSSO,Brasil,POINT (-11.437 -56.477)
focos_ams_ontem_hoje_ref.c735d473-047f-36f6-81fb-3f69d7306f94,-58.301,-26.604,2019-07-08T17:40:00,AQUA_M-T,Laishi,Formosa,Argentina,POINT (-26.604 -58.301)
focos_ams_ontem_hoje_ref.c74f9901-b606-313b-8df5-fa3d22f32192,-64.207,-15.862,2019-07-08T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.862 -64.207)
focos_ams_ontem_hoje_ref.c7711a90-ec54-30a8-bf52-87e90bfd53aa,-60.381,-36.143,2019-07-08T17:40:00,AQUA_M-T,General Alvear,Buenos Aires,Argentina,POINT (-36.143 -60.381)
focos_ams_ontem_hoje_ref.c7744b14-d798-3e22-b973-6f75279703dd,-58.267,-26.37,2019-07-08T17:40:00,AQUA_M-T,Laishi,Formosa,Argentina,POINT (-26.37 -58.267)
focos_ams_ontem_hoje_ref.c7d86309-1eca-3e6c-b361-05612541ab31,-60.098,-29.973,2019-07-08T17:40:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-29.973 -60.098)
focos_ams_ontem_hoje_ref.c7e3e05b-c14e-3b41-9161-5e8c6797c6e7,-44.914,-17.531,2019-07-08T16:05:00,AQUA_M-T,PIRAPORA,MINAS GERAIS,Brasil,POINT (-17.531 -44.914)
focos_ams_ontem_hoje_ref.c8a36e4a-34e5-364a-b023-a954a3628433,-64.099,-27.722,2019-07-08T17:40:00,AQUA_M-T,Banda,Santiago del Estero,Argentina,POINT (-27.722 -64.099)
focos_ams_ontem_hoje_ref.c8a40938-830c-30e2-ab3e-9aaeb05b019a,-56.317,-23.944,2019-07-08T17:40:00,AQUA_M-T,General Isidoro Resquín,San Pedro,Paraguay,POINT (-23.944 -56.317)
focos_ams_ontem_hoje_ref.c8c758fb-f3dd-32dd-a1b4-81d09fe11294,-56.286,-24.013,2019-07-08T17:40:00,AQUA_M-T,General Isidoro Resquín,San Pedro,Paraguay,POINT (-24.013 -56.286)
focos_ams_ontem_hoje_ref.c94a41ed-3a98-3477-9a62-b50ebd0cf7ed,-66.284,-13.712,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.712 -66.284)
focos_ams_ontem_hoje_ref.c95af05e-9b6a-39ed-962d-299610ddd273,-72.078,3.406,2019-07-08T17:50:00,AQUA_M-T,Mapiripán,Meta,Colombia,POINT (3.406 -72.078)
focos_ams_ontem_hoje_ref.c9b1375b-bede-3acb-86ce-26793ad91d85,-56.52,-26.528,2019-07-08T17:40:00,AQUA_M-T,Fulgencio Yegros,Caazapá,Paraguay,POINT (-26.528 -56.52)
focos_ams_ontem_hoje_ref.c9ed433a-9dce-396e-8cfa-a72c67988643,-54.1,-26.342,2019-07-08T17:40:00,AQUA_M-T,San Pedro,Misiones,Argentina,POINT (-26.342 -54.1)
focos_ams_ontem_hoje_ref.ca716f00-b0cd-33a2-aa74-c8fd6b669703,-62.396,-29.651,2019-07-08T17:40:00,AQUA_M-T,Aguirre,Santiago del Estero,Argentina,POINT (-29.651 -62.396)
focos_ams_ontem_hoje_ref.cae0103f-be4a-3f29-a83f-f82823dbe5e3,-56.051,-26.024,2019-07-08T17:40:00,AQUA_M-T,General Higinio Morínigo,Caazapá,Paraguay,POINT (-26.024 -56.051)
focos_ams_ontem_hoje_ref.cae3e123-4fbd-3611-a684-3de2ab1e17b5,-63.846,-15.601,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.601 -63.846)
focos_ams_ontem_hoje_ref.cafb1b65-918a-3906-821f-34dea3b1d06f,-63.041,-27.391,2019-07-08T17:40:00,AQUA_M-T,Moreno,Santiago del Estero,Argentina,POINT (-27.391 -63.041)
focos_ams_ontem_hoje_ref.cc1ea91d-5193-3d8f-a708-f15b22874669,-56.986,-26.202,2019-07-08T17:40:00,AQUA_M-T,Quyquyhó,Paraguarí,Paraguay,POINT (-26.202 -56.986)
focos_ams_ontem_hoje_ref.cc674857-c4b7-3721-b1e7-df6f78d38c9f,-56.189,-27.573,2019-07-08T17:40:00,AQUA_M-T,Ituzaingó,Corrientes,Argentina,POINT (-27.573 -56.189)
focos_ams_ontem_hoje_ref.ccbad59a-4227-3db2-bd83-2b9add2ce158,-66.467,-12.33,2019-07-08T17:45:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.33 -66.467)
focos_ams_ontem_hoje_ref.cdb0eb91-ca6e-3d47-864a-ee7b27aa617e,-55.734,-26.314,2019-07-08T17:40:00,AQUA_M-T,Tabaí,Caazapá,Paraguay,POINT (-26.314 -55.734)
focos_ams_ontem_hoje_ref.cdd98206-2504-3cf8-8b0d-af3fc6edb0eb,-57.296,-28.649,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-28.649 -57.296)
focos_ams_ontem_hoje_ref.cde6b279-95b4-3af2-95cc-0e41c608084f,-56.894,-20.799,2019-07-08T17:40:00,AQUA_M-T,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,POINT (-20.799 -56.894)
focos_ams_ontem_hoje_ref.ce0d43bc-899c-3f4a-83d3-f9b4f3aef3af,-56.669,-28.42,2019-07-08T17:40:00,AQUA_M-T,San Martín,Corrientes,Argentina,POINT (-28.42 -56.669)
focos_ams_ontem_hoje_ref.cecf9b7a-4224-3e2a-a1ad-8afcab56c402,-56.66,-24.754,2019-07-08T17:40:00,AQUA_M-T,25 de Diciembre,San Pedro,Paraguay,POINT (-24.754 -56.66)
focos_ams_ontem_hoje_ref.cef53251-43d5-394d-93ef-67c7c0308e71,-54.952,-13.282,2019-07-08T17:45:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,POINT (-13.282 -54.952)
focos_ams_ontem_hoje_ref.cf0185d9-36d5-31f1-aab5-e490bed90c4e,-56.338,-25.633,2019-07-08T17:40:00,AQUA_M-T,Mbocayaty del Guairá,Guairá,Paraguay,POINT (-25.633 -56.338)
focos_ams_ontem_hoje_ref.cf0427a2-ff3d-3b5d-bdfd-15a9bdf496d7,-63.262,-16.87,2019-07-08T17:45:00,AQUA_M-T,Obispo Santistevan,Santa Cruz,Bolivia,POINT (-16.87 -63.262)
focos_ams_ontem_hoje_ref.cf4a3559-0134-3b86-a1e9-d1d82bfabd04,-56.745,-26.359,2019-07-08T17:40:00,AQUA_M-T,Mbuyapey,Paraguarí,Paraguay,POINT (-26.359 -56.745)
focos_ams_ontem_hoje_ref.cfd3ba04-7570-3a66-bab9-7e3602e5c1de,-45.639,-13.155,2019-07-08T16:05:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.155 -45.639)
focos_ams_ontem_hoje_ref.d0564ac5-58ae-3db2-bc34-95363e8ab4d2,-61.409,-23.277,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-23.277 -61.409)
focos_ams_ontem_hoje_ref.d0831bd4-9b04-3c62-aa8d-84ffe60b2c41,-57.839,-29.186,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-29.186 -57.839)
focos_ams_ontem_hoje_ref.d08f8f67-a915-307e-a0ce-d63938bf4c5d,-67.809,-16.588,2019-07-08T17:45:00,AQUA_M-T,Sud Yungas,La Paz,Bolivia,POINT (-16.588 -67.809)
focos_ams_ontem_hoje_ref.d0c84d78-cbfc-364c-8638-0ebc736437ca,-56.146,-27.042,2019-07-08T17:40:00,AQUA_M-T,General Artigas,Itapúa,Paraguay,POINT (-27.042 -56.146)
focos_ams_ontem_hoje_ref.d1350469-dd77-3580-a526-ab1c19051f98,-56.15,-26.433,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.433 -56.15)
focos_ams_ontem_hoje_ref.d1dea8f9-5e9d-39cf-8830-772e7f705fd9,-56.423,-26.744,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.744 -56.423)
focos_ams_ontem_hoje_ref.d2353297-0345-3de8-b0af-49369515cd77,-75.865,-12.926,2019-07-08T19:25:00,AQUA_M-T,Yauyos,Lima,Peru,POINT (-12.926 -75.865)
focos_ams_ontem_hoje_ref.d3063be5-544d-3ce7-8cfe-978aab0f5ad9,-67.577,-9.285,2019-07-08T17:45:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-9.285 -67.577)
focos_ams_ontem_hoje_ref.d4259181-721c-35e4-a6a1-84f70ebb7f63,-42.7,-3.158,2019-07-08T16:10:00,AQUA_M-T,SANTANA DO MARANHÃO,MARANHÃO,Brasil,POINT (-3.158 -42.7)
focos_ams_ontem_hoje_ref.d453c60d-dcef-395f-8c8b-f285cea29217,-56.641,-27.145,2019-07-08T17:40:00,AQUA_M-T,Santiago,Misiones,Paraguay,POINT (-27.145 -56.641)
focos_ams_ontem_hoje_ref.d46312ad-2575-3264-b763-57854c8154d6,-63.723,-13.916,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.916 -63.723)
focos_ams_ontem_hoje_ref.d4987155-da05-3ca0-b084-27f48f3c7355,-56.332,-26.286,2019-07-08T17:40:00,AQUA_M-T,Caazapá,Caazapá,Paraguay,POINT (-26.286 -56.332)
focos_ams_ontem_hoje_ref.d4d5205b-5fc5-3e60-94f0-5f1da492b117,-50.684,-25.747,2019-07-08T17:40:00,AQUA_M-T,RIO AZUL,PARANÁ,Brasil,POINT (-25.747 -50.684)
focos_ams_ontem_hoje_ref.d4ea278b-a316-3d35-989e-732f4cb5cde4,-58.632,-24.978,2019-07-08T17:40:00,AQUA_M-T,Pilagás,Formosa,Argentina,POINT (-24.978 -58.632)
focos_ams_ontem_hoje_ref.d51654c1-57e3-343d-946e-7a04b08669df,-60.26,-32.172,2019-07-08T17:40:00,AQUA_M-T,Diamante,Entre Ríos,Argentina,POINT (-32.172 -60.26)
focos_ams_ontem_hoje_ref.d52eac43-1605-3d3b-8661-456685bef5da,-62.618,-11.023,2019-07-08T17:45:00,AQUA_M-T,MIRANTE DA SERRA,RONDÔNIA,Brasil,POINT (-11.023 -62.618)
focos_ams_ontem_hoje_ref.d5471bf6-10b4-3aed-8455-e96c2ef7bf5a,-59.185,-26.221,2019-07-08T17:40:00,AQUA_M-T,Pirané,Formosa,Argentina,POINT (-26.221 -59.185)
focos_ams_ontem_hoje_ref.d54919c5-422d-34fb-b3de-9e55350882dc,-63.858,-15.602,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.602 -63.858)
focos_ams_ontem_hoje_ref.d58c7336-c9e4-37ff-9307-cb6c8d592c46,-63.934,-9.671,2019-07-08T17:45:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.671 -63.934)
focos_ams_ontem_hoje_ref.d59f871a-bf93-31d0-9f37-1a634284b8ff,-56.459,-11.457,2019-07-08T17:45:00,AQUA_M-T,TABAPORÃ,MATO GROSSO,Brasil,POINT (-11.457 -56.459)
focos_ams_ontem_hoje_ref.d5aef3d8-378e-3380-908d-024a3c92aefc,-56.021,-15.337,2019-07-08T17:45:00,AQUA_M-T,CUIABÁ,MATO GROSSO,Brasil,POINT (-15.337 -56.021)
focos_ams_ontem_hoje_ref.d61614ef-3c01-39e8-b082-c5dbb737da2f,-55.919,-26.59,2019-07-08T17:40:00,AQUA_M-T,San Pedro del Paraná,Itapúa,Paraguay,POINT (-26.59 -55.919)
focos_ams_ontem_hoje_ref.d69fc6fe-65ff-3bee-9e3c-b5930e1e1320,-70.166,-38.54,2019-07-08T19:15:00,AQUA_M-T,Picunches,Neuquén,Argentina,POINT (-38.54 -70.166)
focos_ams_ontem_hoje_ref.d6fc0bc8-693b-365c-a740-7ddd23eb84b6,-55.908,-26.589,2019-07-08T17:40:00,AQUA_M-T,San Pedro del Paraná,Itapúa,Paraguay,POINT (-26.589 -55.908)
focos_ams_ontem_hoje_ref.d70673cb-bb17-34c1-89e6-4d069c602ef7,-64.457,-14.489,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.489 -64.457)
focos_ams_ontem_hoje_ref.d740f253-7c8d-3879-a176-adc7a0578f7c,-70.543,10.169,2019-07-08T17:50:00,AQUA_M-T,Torres,Lara,Venezuela,POINT (10.169 -70.543)
focos_ams_ontem_hoje_ref.d81843d6-1314-364d-8aa0-d16f8db4bdd9,-65.754,-13.727,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.727 -65.754)
focos_ams_ontem_hoje_ref.d82a0559-26ff-3e15-b9a5-353b83f73807,-64.759,-15.42,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.42 -64.759)
focos_ams_ontem_hoje_ref.d851ae22-239a-3d2d-9004-b1444e1a2e44,-59.139,-15.851,2019-07-08T17:45:00,AQUA_M-T,PORTO ESPERIDIÃO,MATO GROSSO,Brasil,POINT (-15.851 -59.139)
focos_ams_ontem_hoje_ref.d8793313-e212-3f80-bef1-86491c48dbf7,-57.505,-34.296,2019-07-08T17:40:00,AQUA_M-T,n.a310,Colonia,Uruguay,POINT (-34.296 -57.505)
focos_ams_ontem_hoje_ref.d8891797-0404-39d0-9c39-048be6eb7172,-61.767,-26.165,2019-07-08T17:40:00,AQUA_M-T,Copo,Santiago del Estero,Argentina,POINT (-26.165 -61.767)
focos_ams_ontem_hoje_ref.d893f515-6217-3695-a5aa-e02ff6c363e7,-58.567,-26.366,2019-07-08T17:40:00,AQUA_M-T,Laishi,Formosa,Argentina,POINT (-26.366 -58.567)
focos_ams_ontem_hoje_ref.d92cfc0b-8d27-37a8-831e-66eaf53d4556,-55.731,-29.512,2019-07-08T17:40:00,AQUA_M-T,ALEGRETE,RIO GRANDE DO SUL,Brasil,POINT (-29.512 -55.731)
focos_ams_ontem_hoje_ref.d94f66a1-16b5-345d-a41c-1c5af624a84c,-56.686,-21.983,2019-07-08T17:40:00,AQUA_M-T,BELA VISTA,MATO GROSSO DO SUL,Brasil,POINT (-21.983 -56.686)
focos_ams_ontem_hoje_ref.d962327e-12a2-3397-9800-e0c78850f8b1,-67.815,-16.584,2019-07-08T17:45:00,AQUA_M-T,Pedro Domingo Murillo,La Paz,Bolivia,POINT (-16.584 -67.815)
focos_ams_ontem_hoje_ref.d9aecda0-85f1-312b-a64e-d0b9cda997e0,-55.912,-23.953,2019-07-08T17:40:00,AQUA_M-T,Ypejhú,Canindeyú,Paraguay,POINT (-23.953 -55.912)
focos_ams_ontem_hoje_ref.d9b16eb8-432a-315b-b852-ac943d261659,-55.887,-29.242,2019-07-08T17:40:00,AQUA_M-T,ITAQUI,RIO GRANDE DO SUL,Brasil,POINT (-29.242 -55.887)
focos_ams_ontem_hoje_ref.da228357-f60d-3235-a075-fa22727f0e53,-55.522,-26.066,2019-07-08T17:40:00,AQUA_M-T,Tabaí,Caazapá,Paraguay,POINT (-26.066 -55.522)
focos_ams_ontem_hoje_ref.da73affd-e48a-3ccb-b241-a7007a3950e9,-66.159,-14.007,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.007 -66.159)
focos_ams_ontem_hoje_ref.dabb7f03-022a-30b2-b715-87256bba58e5,-57.814,-28.741,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-28.741 -57.814)
focos_ams_ontem_hoje_ref.db8f909f-c93a-317c-ab73-eabf7b63d25c,-60.362,-16.37,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.37 -60.362)
focos_ams_ontem_hoje_ref.dcab3caa-10d0-3224-9f77-9ec3341730fd,-60.355,-16.378,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.378 -60.355)
focos_ams_ontem_hoje_ref.dcb397d1-7a9b-33e4-add6-920dbe42dddb,-59.071,-14.008,2019-07-08T17:45:00,AQUA_M-T,CAMPOS DE JÚLIO,MATO GROSSO,Brasil,POINT (-14.008 -59.071)
focos_ams_ontem_hoje_ref.dcd39b79-b698-3327-b2b5-2ae7b8a6899c,-56.974,-26.209,2019-07-08T17:40:00,AQUA_M-T,Quyquyhó,Paraguarí,Paraguay,POINT (-26.209 -56.974)
focos_ams_ontem_hoje_ref.dd1c32c6-255a-397c-b6ee-4db5c7a8e16c,-54.407,-30.224,2019-07-08T17:40:00,AQUA_M-T,SÃO GABRIEL,RIO GRANDE DO SUL,Brasil,POINT (-30.224 -54.407)
focos_ams_ontem_hoje_ref.dd2c226d-49df-3b9f-9a18-83426b2393de,-54.226,-29.013,2019-07-08T17:40:00,AQUA_M-T,TUPANCIRETÃ,RIO GRANDE DO SUL,Brasil,POINT (-29.013 -54.226)
focos_ams_ontem_hoje_ref.dd7226fa-8fe4-3b1c-ac5d-43a611b42c4e,-55.327,-28.516,2019-07-08T17:40:00,AQUA_M-T,SANTO ANTÔNIO DAS MISSÕES,RIO GRANDE DO SUL,Brasil,POINT (-28.516 -55.327)
focos_ams_ontem_hoje_ref.dd77e707-dedb-3952-b0a8-f211d37f2877,-59.255,-19.771,2019-07-08T17:45:00,AQUA_M-T,Mayor Pablo Lagerenza,Alto Paraguay,Paraguay,POINT (-19.771 -59.255)
focos_ams_ontem_hoje_ref.dd9fc50f-bde0-3b02-8b83-faa02e215a89,-57.112,-28.596,2019-07-08T17:40:00,AQUA_M-T,San Martín,Corrientes,Argentina,POINT (-28.596 -57.112)
focos_ams_ontem_hoje_ref.ddc4ab9e-1d3d-3071-b0a4-0c52cd13e99f,-61.827,-15.572,2019-07-08T17:45:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.572 -61.827)
focos_ams_ontem_hoje_ref.ddd54b49-db48-3c50-bc02-330ed6279b67,-57.396,-25.167,2019-07-08T17:40:00,AQUA_M-T,Emboscada,Cordillera,Paraguay,POINT (-25.167 -57.396)
focos_ams_ontem_hoje_ref.de1eb39d-0672-3af4-8699-6b6e96d94ef8,-61.135,-29.113,2019-07-08T17:40:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-29.113 -61.135)
focos_ams_ontem_hoje_ref.de222fd6-2b6f-3615-8130-180a85bd9757,-64.468,-31.666,2019-07-08T17:40:00,AQUA_M-T,Santa María,Córdoba,Argentina,POINT (-31.666 -64.468)
focos_ams_ontem_hoje_ref.de24de8d-4ade-3d4a-958e-9b5b56815a5a,-57.958,-20.132,2019-07-08T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.132 -57.958)
focos_ams_ontem_hoje_ref.de334ccb-189d-36cf-b643-5d96a546dd7e,-60.072,-17.387,2019-07-08T17:45:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.387 -60.072)
focos_ams_ontem_hoje_ref.de398abd-e99c-31be-b4d8-a698f30f20d0,-59.631,-27.555,2019-07-08T17:40:00,AQUA_M-T,Tapenagá,Chaco,Argentina,POINT (-27.555 -59.631)
focos_ams_ontem_hoje_ref.de55a613-6b2a-3ad9-a687-076fd4cb2a2f,-64.642,-25.703,2019-07-08T17:40:00,AQUA_M-T,Rosario de la Frontera,Salta,Argentina,POINT (-25.703 -64.642)
focos_ams_ontem_hoje_ref.de62b449-43c8-3ff8-99a6-9a560639e461,-54.328,-10.821,2019-07-08T17:45:00,AQUA_M-T,MARCELÂNDIA,MATO GROSSO,Brasil,POINT (-10.821 -54.328)
focos_ams_ontem_hoje_ref.de905d99-ccee-3581-a0a8-fb7190706abf,-60.363,-16.361,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.361 -60.363)
focos_ams_ontem_hoje_ref.ded9fbec-7cc8-31c7-9deb-92b8ac06a50a,-63.721,-13.926,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.926 -63.721)
focos_ams_ontem_hoje_ref.df07084d-75b2-36d8-8072-a6c3aafcf3ca,-56.486,-28.586,2019-07-08T17:40:00,AQUA_M-T,General Alvear,Corrientes,Argentina,POINT (-28.586 -56.486)
focos_ams_ontem_hoje_ref.df2e46fa-6d14-3398-9b23-a9e0282e5726,-58.416,-27.557,2019-07-08T17:40:00,AQUA_M-T,San Luis del Palmar,Corrientes,Argentina,POINT (-27.557 -58.416)
focos_ams_ontem_hoje_ref.df361af0-4c95-3d7e-b2ad-c329f2ccbaea,-57.804,-23.193,2019-07-08T17:40:00,AQUA_M-T,Pozo Colorado,Presidente Hayes,Paraguay,POINT (-23.193 -57.804)
focos_ams_ontem_hoje_ref.df472967-f48f-3c19-b377-312078526ac2,-66.259,-13.217,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.217 -66.259)
focos_ams_ontem_hoje_ref.df99f504-fbca-3dca-a6f8-b05df3ea2f43,-60.957,-22.364,2019-07-08T17:40:00,AQUA_M-T,Mariscal José Félix Estigarribia,Boquerón,Paraguay,POINT (-22.364 -60.957)
focos_ams_ontem_hoje_ref.dfb7ca61-6b02-360e-8a80-c4daab5d8c66,-56.943,-20.418,2019-07-08T17:40:00,AQUA_M-T,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,POINT (-20.418 -56.943)
focos_ams_ontem_hoje_ref.dfb95113-b751-3a31-ab37-fb59334ab95d,-58.842,-34.157,2019-07-08T17:40:00,AQUA_M-T,Campana,Buenos Aires,Argentina,POINT (-34.157 -58.842)
focos_ams_ontem_hoje_ref.e03b13c4-dcd7-3f4c-9a3f-802812f7f04b,-54.224,-29.023,2019-07-08T17:40:00,AQUA_M-T,TUPANCIRETÃ,RIO GRANDE DO SUL,Brasil,POINT (-29.023 -54.224)
focos_ams_ontem_hoje_ref.e0512819-8b2e-3667-b01a-496964930cbc,-64.321,-14.158,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.158 -64.321)
focos_ams_ontem_hoje_ref.e056f0c1-9292-329f-aab8-d940a7dfdee2,-57.55,-11.399,2019-07-08T17:45:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,POINT (-11.399 -57.55)
focos_ams_ontem_hoje_ref.e080358f-c856-33f1-8dfa-c13f49865933,-57.428,-25.587,2019-07-08T17:40:00,AQUA_M-T,Nueva Italia,Central,Paraguay,POINT (-25.587 -57.428)
focos_ams_ontem_hoje_ref.e0e7169b-4f37-3f50-8ac1-7b743b3fd035,-66.437,-13.548,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.548 -66.437)
focos_ams_ontem_hoje_ref.e1aae491-c8a1-377f-9377-d46dffe43f48,-64.98,-14.19,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.19 -64.98)
focos_ams_ontem_hoje_ref.e1db35aa-f549-3009-a643-3a21f677eeeb,-64.644,-14.217,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.217 -64.644)
focos_ams_ontem_hoje_ref.e203f3c4-05a4-3b94-8c09-6fdde07be673,-56.026,-15.682,2019-07-08T17:45:00,AQUA_M-T,CUIABÁ,MATO GROSSO,Brasil,POINT (-15.682 -56.026)
focos_ams_ontem_hoje_ref.e204107b-bb24-3b53-af85-82f2d7dc3776,-53.409,-30.539,2019-07-08T17:40:00,AQUA_M-T,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,Brasil,POINT (-30.539 -53.409)
focos_ams_ontem_hoje_ref.e204747b-c1dd-31fb-80d9-00a03feee41d,-58.496,-28.1,2019-07-08T17:40:00,AQUA_M-T,Saladas,Corrientes,Argentina,POINT (-28.1 -58.496)
focos_ams_ontem_hoje_ref.e2662e91-71e8-34b5-9ac8-604c3e1d8953,-62.697,-27.423,2019-07-08T17:40:00,AQUA_M-T,Moreno,Santiago del Estero,Argentina,POINT (-27.423 -62.697)
focos_ams_ontem_hoje_ref.e27f7b64-7645-3f63-a0a9-66b55724ce12,-55.128,-19.9,2019-07-08T17:40:00,AQUA_M-T,CORGUINHO,MATO GROSSO DO SUL,Brasil,POINT (-19.9 -55.128)
focos_ams_ontem_hoje_ref.e2f4701f-c8e8-3ea3-812e-fc3aa0f22939,-58.849,-31.233,2019-07-08T17:40:00,AQUA_M-T,Villaguay,Entre Ríos,Argentina,POINT (-31.233 -58.849)
focos_ams_ontem_hoje_ref.e2f759bc-d0bf-3018-8457-d71f7f85c64f,-58.75,-29.491,2019-07-08T17:40:00,AQUA_M-T,Curuzú Cuatiá,Corrientes,Argentina,POINT (-29.491 -58.75)
focos_ams_ontem_hoje_ref.e32989e4-5148-3292-86e7-f5b5740f758f,-57.386,-25.166,2019-07-08T17:40:00,AQUA_M-T,Emboscada,Cordillera,Paraguay,POINT (-25.166 -57.386)
focos_ams_ontem_hoje_ref.e32f048d-9803-3fd0-a7ec-c9193bc49c04,-64.424,-13.957,2019-07-08T17:45:00,AQUA_M-T,Mamoré,El Beni,Bolivia,POINT (-13.957 -64.424)
focos_ams_ontem_hoje_ref.e32f3377-afc7-32b7-97ef-c5c598160f20,-55.15,-33.313,2019-07-08T17:40:00,AQUA_M-T,n.a110,Lavalleja,Uruguay,POINT (-33.313 -55.15)
focos_ams_ontem_hoje_ref.e35d5f62-2c9e-3454-9fcc-cb700ad0439d,-60.541,-17.857,2019-07-08T17:45:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.857 -60.541)
focos_ams_ontem_hoje_ref.e3c36ce1-808b-3656-ab05-c0f3ba9141c9,-56.298,-25.213,2019-07-08T17:40:00,AQUA_M-T,Carayaó,Caaguazú,Paraguay,POINT (-25.213 -56.298)
focos_ams_ontem_hoje_ref.e3d830a1-0f1e-32da-a0df-dd7187a0b4b7,-64.977,-10.679,2019-07-08T17:45:00,AQUA_M-T,GUAJARÁ-MIRIM,RONDÔNIA,Brasil,POINT (-10.679 -64.977)
focos_ams_ontem_hoje_ref.e460d76f-7a75-3e0b-9864-8171dec08157,-42.571,-17.559,2019-07-08T16:05:00,AQUA_M-T,CAPELINHA,MINAS GERAIS,Brasil,POINT (-17.559 -42.571)
focos_ams_ontem_hoje_ref.e4d26708-4163-388c-b8a7-a14a7b2438bd,-54.198,-12.166,2019-07-08T17:45:00,AQUA_M-T,FELIZ NATAL,MATO GROSSO,Brasil,POINT (-12.166 -54.198)
focos_ams_ontem_hoje_ref.e4edac36-2af1-37e8-9163-385e1aaa3858,-58.704,-29.036,2019-07-08T17:40:00,AQUA_M-T,Lavalle,Corrientes,Argentina,POINT (-29.036 -58.704)
